ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
291,1.46,19.75,4.76,20.93,16.95,51.89,92.5
7821,2.77,29.51,10.14,30.0,26.28,43.57,82.09
17443,1.4,34.19,8.22,28.38,26.22,63.35,84.06
11457,11.82,36.99,16.95,41.34,37.28,43.9,68.54
10729,3.33,24.66,9.52,25.58,21.49,40.37,77.78
24167,22.97,56.88,30.63,54.87,51.97,19.49,47.37
15062,8.92,45.45,15.38,37.74,34.18,35.82,67.31
25870,20.83,57.85,31.25,56.92,54.84,25.46,48.44
19893,22.23,55.0,30.23,54.55,52.88,20.78,48.84
5025,15.65,53.33,26.26,53.47,50.9,23.08,56.25
13232,16.34,52.05,23.81,53.49,51.38,31.39,53.49
20099,17.08,44.27,25.0,45.68,41.02,31.91,56.98
13163,24.24,54.9,33.06,56.91,53.84,21.15,45.16
24503,7.9,40.0,13.68,31.93,29.03,32.74,71.19
5268,14.96,39.68,20.9,38.24,33.96,26.84,64.86
18159,3.78,45.57,9.3,45.45,35.09,34.19,66.67
23029,26.33,51.22,28.89,50.0,47.95,27.78,52.17
13053,31.56,56.3,38.82,59.3,57.46,19.2,43.53
16139,14.31,42.25,21.18,43.68,40.87,31.7,60.47
5320,20.48,51.92,24.39,49.6,45.9,28.13,52.38
13463,30.54,62.0,39.6,60.19,58.0,15.77,44.23
14788,11.3,41.67,18.75,35.8,29.43,27.17,70.83
5201,19.94,50.0,30.59,50.57,47.85,28.26,55.81
1508,12.21,41.6,19.88,41.72,36.93,26.1,61.45
18138,5.19,47.06,15.38,43.4,36.64,33.7,61.54
20539,17.83,50.0,22.9,46.62,43.03,23.48,56.06
17817,7.78,37.65,13.48,32.97,29.08,30.95,69.39
13701,3.63,38.6,13.51,40.0,32.82,21.23,62.96
12570,26.02,44.21,16.57,60.82,59.02,27.87,44.05
25429,8.37,44.44,14.43,40.4,35.28,21.38,62.75
6309,4.31,42.42,14.46,40.0,26.02,26.52,65.12
2365,31.58,56.1,40.4,61.39,58.1,16.67,39.22
25994,22.48,50.53,29.09,50.0,47.55,23.99,52.73
26027,2.73,29.51,7.79,26.92,20.94,34.83,75.9
18213,33.24,57.14,40.91,60.0,56.87,19.34,42.55
17058,15.47,48.15,22.03,46.67,45.51,20.65,67.86
8121,34.3,60.99,37.87,63.16,60.8,17.71,39.08
14055,55.23,80.0,65.42,80.73,79.8,4.58,20.0
7874,14.5,44.44,21.18,45.98,42.54,26.55,55.81
7647,14.39,41.38,21.98,43.01,39.31,33.46,62.5
22126,5.9,46.58,20.0,43.9,43.54,24.0,75.68
16209,22.19,54.05,31.71,54.76,51.86,22.41,48.78
12824,7.16,36.0,11.97,36.97,26.67,35.89,63.33
14762,27.31,63.46,38.66,62.81,62.05,14.67,43.1
23793,35.77,62.07,40.94,61.27,61.12,20.22,41.86
26321,17.35,48.15,19.82,44.25,41.31,29.61,57.89
11532,18.53,51.43,19.64,49.12,44.79,25.48,52.63
21158,22.18,56.52,27.37,55.67,51.37,26.98,46.94
21834,35.31,72.73,47.33,70.68,68.59,15.53,31.34
17983,22.08,57.78,29.17,55.1,52.03,23.05,44.9
24074,6.97,42.86,21.74,48.94,45.46,23.11,53.19
21197,15.18,50.0,22.38,46.9,43.72,24.45,57.53
15576,16.21,55.38,23.84,48.37,43.7,15.59,54.32
18688,33.6,57.14,37.8,60.47,58.38,19.81,43.08
6616,4.78,35.0,12.5,34.15,27.39,28.22,66.67
13978,20.3,53.15,27.03,52.41,50.69,23.13,52.17
25430,3.9,36.36,14.46,32.94,28.53,33.94,68.89
19676,11.38,44.23,17.78,37.96,32.18,27.35,67.11
21849,10.61,36.36,12.63,32.99,27.82,29.39,68.63
6716,8.08,30.93,11.57,27.64,27.36,37.28,76.19
4799,38.91,64.86,48.42,68.04,65.17,13.82,34.0
23675,7.82,47.37,18.31,44.44,36.97,29.01,63.64
1471,18.29,45.07,29.89,51.69,46.63,15.04,52.08
6811,4.91,46.15,18.4,43.64,35.81,25.83,59.52
17039,1.26,28.57,2.25,26.37,15.53,45.21,75.0
25172,13.32,52.5,23.08,50.94,45.34,23.05,53.57
5853,16.84,45.83,21.85,41.32,34.95,28.05,64.71
8126,1.45,25.53,5.5,25.23,20.86,43.96,84.91
7360,1.26,39.62,4.62,33.33,21.07,31.91,76.39
4124,4.48,43.56,11.29,39.68,30.71,21.39,66.67
6661,3.77,35.14,11.76,36.78,27.75,37.44,65.22
15003,19.75,43.48,26.09,42.74,38.97,27.42,60.32
16803,19.09,51.28,26.8,46.46,42.17,24.48,56.6
14117,9.13,38.1,16.67,32.65,30.12,35.47,68.0
25513,12.75,36.96,15.69,34.62,30.02,28.99,71.43
18861,5.09,36.36,14.81,36.14,31.93,33.03,66.67
13901,9.43,34.44,14.97,37.04,33.61,23.99,65.26
16788,10.5,42.11,16.33,42.0,37.02,31.41,64.0
15673,5.67,43.84,15.79,43.59,37.69,30.34,58.97
17077,4.12,36.97,15.38,40.0,33.55,28.34,63.64
23317,20.81,52.63,24.44,54.35,52.03,22.73,47.83
6288,27.26,56.2,34.01,55.03,58.26,16.36,56.52
11329,14.43,46.58,19.51,47.62,41.68,19.68,53.49
14920,19.6,59.15,33.33,57.5,56.26,16.04,48.72
20119,24.58,59.41,36.67,60.66,57.45,14.78,40.32
17312,5.77,48.1,20.69,49.44,44.74,22.61,52.27
6064,13.07,43.37,23.26,43.18,40.89,34.45,61.36
16807,6.38,51.55,23.85,48.65,45.13,20.64,54.55
20337,28.54,62.86,38.02,61.79,61.44,16.28,41.67
15931,19.1,50.47,27.2,50.39,49.42,26.2,58.33
20711,10.38,48.89,18.37,46.0,38.94,22.22,56.6
580,29.69,60.38,38.57,61.97,57.27,20.85,41.33
12195,18.84,49.28,26.51,44.71,44.85,20.0,65.85
1770,4.17,40.0,14.17,41.86,34.43,26.94,59.7
21547,13.23,39.62,17.74,42.86,36.99,30.28,59.09
12246,11.1,47.06,16.67,46.94,37.95,27.66,58.49
21736,15.19,56.0,22.61,52.99,45.62,24.82,50.0
17306,6.63,38.6,14.39,38.3,32.24,30.03,64.86
12783,10.52,50.0,21.18,45.98,37.27,20.78,57.45
21867,2.03,40.91,14.95,40.37,33.45,19.54,62.07
23012,14.13,53.91,25.4,48.44,46.3,17.76,56.72
3421,11.6,50.0,23.91,44.68,40.88,27.09,59.18
5873,35.29,65.08,42.94,65.92,64.11,16.3,37.5
24065,20.37,54.55,32.65,52.0,46.78,16.1,52.73
2921,14.12,48.19,20.83,44.9,39.76,27.84,60.42
13710,6.34,36.8,11.68,34.53,29.47,34.16,68.06
15767,12.81,41.6,20.99,39.02,33.31,24.94,63.22
15941,9.01,36.0,14.55,37.5,29.82,43.57,70.69
3854,13.67,39.51,14.81,38.55,32.29,24.89,65.91
19068,19.14,43.54,22.58,45.74,38.13,31.03,56.12
17994,19.21,50.51,24.06,50.37,46.4,22.48,53.52
5449,8.77,31.94,13.17,28.4,24.36,36.78,80.46
15574,3.91,38.2,10.42,34.69,25.29,26.48,67.92
15923,14.95,58.33,22.92,55.1,54.84,25.32,60.0
13976,15.45,40.74,19.05,36.65,33.39,32.37,66.34
10631,16.33,44.44,20.69,40.45,36.27,27.02,62.5
16667,3.1,38.1,10.43,35.9,28.02,28.62,67.74
2775,16.24,48.06,20.81,42.29,38.08,26.4,62.22
12845,8.69,46.46,16.26,40.0,34.8,24.01,62.69
22278,15.23,47.62,21.78,48.54,41.39,28.82,55.36
11850,2.58,24.2,8.51,23.16,20.01,54.33,85.42
13467,11.63,42.2,13.11,33.87,32.72,33.54,70.77
20566,31.58,60.61,38.17,60.15,50.14,24.59,43.94
2252,16.4,54.0,26.67,52.34,48.7,13.38,53.7
4940,10.73,43.94,14.04,39.31,33.02,28.85,66.29
2857,5.15,43.01,13.56,41.67,35.28,20.71,62.5
1199,25.88,54.55,34.04,54.17,50.95,11.59,50.0
4582,14.93,38.96,18.89,40.66,35.19,28.03,64.52
6990,11.89,47.92,22.22,40.34,35.31,20.14,65.15
24277,9.25,37.04,13.56,35.0,30.71,34.86,71.43
15914,1.52,31.46,6.0,29.41,20.59,34.87,72.73
25842,18.68,48.98,30.19,51.85,48.38,24.62,50.0
2491,14.08,43.7,20.44,41.73,37.15,21.39,61.11
23823,7.0,30.77,11.61,30.57,26.17,32.89,72.84
11701,27.58,60.0,39.08,60.67,58.61,15.55,42.22
4375,30.79,61.54,37.25,61.54,58.37,19.49,40.38
6345,26.76,65.06,40.0,65.22,63.57,16.67,34.78
6932,20.92,51.43,31.93,52.89,52.87,19.03,53.45
16480,49.92,70.15,53.85,69.62,68.22,17.43,31.25
20897,10.84,41.46,19.28,37.65,36.69,33.47,65.12
13550,4.55,42.55,15.38,41.51,36.02,31.32,64.71
16383,25.14,50.35,30.3,50.3,48.4,24.63,51.19
13050,8.6,42.86,17.65,39.53,36.18,24.02,66.67
26007,4.46,32.88,10.13,29.63,24.99,43.64,78.05
16469,21.13,48.48,26.79,49.12,45.35,20.13,50.88
3830,13.38,43.9,20.0,41.3,37.64,28.4,61.7
16336,4.82,41.1,20.0,43.9,38.15,29.49,57.14
17451,9.82,38.3,19.23,35.85,33.38,34.22,70.59
4303,29.53,56.76,36.84,56.41,53.95,25.11,47.5
19580,34.07,60.47,37.5,57.89,56.82,23.03,43.86
15425,9.0,47.71,14.88,45.53,37.21,33.43,56.25
16234,23.87,57.14,30.77,47.31,43.98,24.14,55.32
16496,17.24,58.14,29.17,59.18,52.37,18.92,44.0
16050,38.17,62.69,45.0,65.85,63.4,18.14,35.71
20204,3.13,30.51,10.45,29.41,23.7,36.57,72.97
22083,26.01,58.54,32.32,59.41,58.56,23.48,46.94
5818,15.55,58.82,29.03,53.97,54.06,21.6,66.07
15874,27.22,57.69,34.48,57.63,56.02,20.81,42.37
19335,22.89,59.05,36.07,58.06,57.52,23.42,43.75
24186,2.07,41.46,8.99,39.56,29.99,39.0,65.22
12786,10.82,45.07,12.63,43.3,34.55,28.29,58.0
16384,6.92,35.59,13.43,41.18,32.9,25.84,61.43
7441,12.7,46.51,19.35,42.11,40.3,34.96,68.89
20737,30.29,57.14,36.6,58.06,56.97,20.1,42.31
24935,18.08,50.42,26.36,51.91,48.35,23.42,52.31
12487,45.62,66.17,48.84,68.97,67.41,14.35,32.95
7378,22.91,48.92,24.14,45.45,41.79,33.06,62.92
3563,6.64,41.86,22.22,45.54,43.34,38.46,63.27
12715,12.56,37.8,15.85,34.94,27.61,28.82,68.54
20372,21.3,52.27,31.07,49.52,43.96,18.01,55.17
17680,51.73,69.33,50.6,72.94,73.21,12.22,28.57
26189,23.99,55.7,33.85,54.82,50.17,15.79,49.04
10591,8.39,40.0,12.63,41.24,35.12,36.61,63.27
16565,9.29,38.64,14.58,36.73,32.54,26.57,65.31
24248,29.57,52.27,33.68,53.61,52.01,19.62,50.0
8162,36.14,56.41,40.0,58.54,57.45,16.46,46.34
11695,9.17,42.42,18.33,36.07,33.42,34.71,68.25
1563,13.57,46.84,21.05,45.83,42.89,22.05,64.84
21751,20.44,53.33,30.89,54.4,54.37,20.4,50.82
24846,10.47,43.37,20.37,43.64,35.37,22.3,58.93
12408,9.97,54.37,18.18,45.53,41.29,23.35,54.84
24968,15.23,49.38,22.22,50.0,44.71,20.87,51.06
8066,24.07,56.76,34.88,56.82,56.02,23.27,48.84
22026,31.26,64.22,41.03,63.29,65.23,13.43,47.95
18267,5.44,42.25,15.79,41.03,35.29,34.13,60.0
14164,35.5,69.42,41.18,66.67,64.67,13.39,34.78
15826,2.15,29.03,8.7,28.17,20.72,40.1,77.78
3134,18.96,47.92,25.93,47.27,45.67,23.93,56.36
20744,28.96,53.33,31.68,54.37,53.13,16.94,47.06
16724,24.66,51.95,29.27,50.0,46.27,34.26,52.27
2811,22.85,54.12,34.78,57.45,55.5,25.61,44.68
3319,34.11,60.94,41.89,64.0,61.36,15.14,36.84
13004,34.38,63.64,40.82,66.0,63.98,11.76,34.0
17431,22.38,52.17,32.08,53.7,49.22,21.58,48.21
21261,3.37,33.8,8.6,31.58,23.69,37.4,74.47
3995,5.94,36.36,10.75,35.11,30.32,37.63,73.33
12595,30.09,57.14,35.43,63.28,60.81,24.08,39.33
12505,11.11,44.03,19.51,47.34,40.87,27.04,57.28
1961,43.11,70.59,53.9,69.93,72.64,8.89,38.81
2990,8.33,45.71,12.39,43.48,34.64,18.79,59.32
11249,15.06,55.17,24.18,53.76,46.32,26.36,51.06
6881,35.2,62.3,41.92,64.07,62.41,15.77,38.46
24951,8.59,41.1,17.78,41.76,38.04,26.86,63.33
14844,13.98,48.89,22.68,48.48,44.03,18.59,55.1
5205,4.09,37.68,12.66,37.04,32.51,29.79,69.23
6202,18.75,47.19,27.37,47.42,45.1,28.28,57.14
3815,23.23,52.55,27.85,53.75,48.84,19.4,48.15
5113,1.2,32.5,2.06,26.26,17.02,32.93,79.25
25379,20.49,50.0,28.07,48.28,43.46,26.12,54.84
13223,39.62,69.77,47.52,69.9,69.29,17.6,33.96
13924,17.75,56.6,28.72,53.68,50.99,18.54,50.54
2011,20.11,50.0,30.11,54.74,52.49,21.29,46.81
16188,32.8,57.81,35.96,62.22,59.54,18.1,38.46
25483,31.02,58.7,31.3,63.25,58.57,16.5,38.98
12363,28.46,58.67,36.59,57.14,56.72,27.78,48.78
10665,8.91,43.7,17.57,46.67,40.89,27.37,61.97
11481,34.58,63.89,47.5,68.29,65.87,14.89,33.33
5998,0.36,6.9,0.0,4.76,3.58,102.47,131.48
5180,4.84,39.13,16.67,38.78,35.59,25.77,66.67
12726,19.09,50.0,25.64,50.42,51.04,23.4,64.81
10523,16.26,48.28,27.81,49.67,46.31,26.84,55.13
24268,7.7,37.21,11.76,36.54,30.69,33.12,65.38
12465,34.83,68.09,45.87,70.27,69.47,14.43,30.91
16363,37.59,60.24,43.3,64.65,64.45,13.5,36.73
11195,14.32,38.89,20.59,37.68,35.83,36.16,63.77
11189,6.2,30.66,11.24,28.89,23.47,39.23,74.19
7285,13.93,64.52,32.26,65.08,59.95,19.74,35.94
6878,16.36,42.65,25.17,43.14,41.45,37.3,63.64
24896,25.48,52.63,34.21,51.28,50.18,21.43,53.85
6998,1.83,22.22,8.79,25.81,22.17,39.77,78.26
7057,14.14,40.52,15.56,35.16,31.17,31.35,68.42
4962,23.03,54.05,28.57,59.81,53.91,17.86,45.61
12051,2.77,32.26,9.26,29.09,22.41,22.48,73.77
18788,9.42,34.86,12.03,35.56,30.11,24.6,64.71
23711,28.51,62.34,36.46,59.79,59.14,14.9,44.21
22104,13.56,42.86,20.11,43.98,38.64,22.03,59.18
7598,6.31,54.24,19.72,49.32,44.17,16.6,58.33
14781,25.9,52.53,28.81,51.67,50.64,28.76,55.17
14381,30.32,62.65,40.96,61.18,60.22,13.27,40.91
13248,36.17,71.74,45.54,71.84,70.07,13.21,28.85
1212,20.86,45.78,24.44,45.65,39.55,21.54,55.32
4604,1.65,36.7,9.09,32.84,27.4,31.55,68.66
4048,15.92,49.48,25.24,47.62,43.28,24.73,53.7
15830,19.93,52.5,28.26,53.19,51.49,21.67,48.94
12092,23.94,56.82,33.33,61.54,58.07,14.79,39.62
4308,21.72,51.79,29.79,55.94,51.58,18.13,45.21
21902,5.73,49.32,18.82,48.28,44.47,28.34,53.49
7179,26.85,60.93,36.17,56.84,52.1,15.08,49.02
7638,29.78,59.09,35.42,57.14,55.41,19.79,44.9
7250,39.75,64.46,46.62,65.19,65.69,21.65,37.88
6013,46.93,61.68,41.38,68.03,69.23,22.02,36.11
17296,16.61,53.49,28.57,53.76,50.36,27.15,46.81
8152,27.3,61.82,33.33,56.25,52.73,22.46,46.88
8296,5.03,56.25,18.42,48.72,45.17,25.4,55.26
23722,22.9,54.72,31.25,53.85,47.58,25.67,50.0
551,28.01,51.95,37.65,57.47,55.62,14.98,43.18
22516,4.98,33.33,11.97,40.34,36.09,35.44,65.0
23993,28.97,54.12,35.29,59.62,58.79,23.73,45.1
11962,17.47,47.19,23.53,50.0,46.82,28.68,54.9
17284,13.92,55.1,25.35,52.78,48.28,22.99,57.35
16909,10.65,49.23,16.9,46.58,40.71,33.5,58.33
15635,21.37,47.22,24.69,48.19,45.62,29.0,58.54
13515,24.75,57.45,33.64,56.88,52.58,19.42,44.44
24636,17.61,47.62,23.16,47.42,45.17,29.06,59.57
7044,18.1,49.57,26.45,48.78,47.22,27.33,55.0
18862,22.35,55.1,31.78,55.05,51.23,21.69,45.45
20516,6.17,55.88,20.25,51.85,46.86,30.99,48.78
6606,10.97,41.74,18.98,37.41,35.69,25.95,69.12
8124,26.32,60.0,38.6,62.07,60.7,22.65,43.1
1830,19.56,48.39,25.58,38.64,35.35,31.72,65.12
12731,16.99,52.94,26.79,50.88,50.87,18.46,60.38
14022,19.28,51.61,26.47,51.43,45.97,20.43,52.78
17641,16.2,51.75,26.67,51.65,48.18,17.11,50.0
12330,17.68,54.79,23.66,48.42,44.61,19.05,52.08
25642,25.99,50.35,29.59,52.63,49.25,26.0,50.0
7875,12.58,47.37,20.0,46.34,41.85,29.17,60.98
18083,18.95,46.91,22.47,48.35,43.7,26.58,55.32
16443,46.94,74.07,51.61,75.79,75.34,11.5,25.53
1739,2.51,37.5,13.89,37.84,32.12,23.94,63.16
11409,16.71,49.65,22.54,43.72,39.49,27.17,59.82
5344,19.64,54.9,29.31,54.24,50.86,19.05,51.72
14188,23.99,49.46,27.96,50.53,49.34,25.78,54.35
