ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
12621,46.16,71.43,56.0,72.55,75.99,21.37,36.73
15064,24.89,59.12,30.15,57.71,53.93,23.17,45.0
11882,38.63,67.31,46.15,68.91,63.63,18.32,34.43
24172,47.05,69.77,45.52,74.83,74.62,15.79,26.03
4827,27.13,54.74,34.78,56.41,55.39,24.73,47.37
18246,21.37,56.76,31.53,59.51,54.27,20.61,42.16
14049,13.65,58.33,27.45,55.77,51.12,22.92,45.28
13814,38.2,58.14,44.0,64.71,63.51,22.78,37.25
11010,59.38,80.43,61.67,81.97,82.48,11.45,20.0
7390,53.1,70.33,60.18,73.04,73.06,15.06,29.82
6846,51.41,72.0,54.63,73.43,72.23,17.1,28.43
17771,47.35,69.47,53.57,71.93,70.88,15.62,32.73
7001,32.18,63.41,44.66,68.57,67.47,22.53,36.54
23211,30.36,50.63,33.96,57.41,54.68,29.13,48.08
17534,49.94,76.19,55.56,76.36,76.59,14.07,25.93
11748,34.7,67.67,44.07,68.16,64.57,16.67,34.44
6080,31.14,65.75,40.0,67.39,64.91,12.9,32.61
22321,15.4,56.72,28.57,47.31,44.34,37.17,63.64
12126,35.86,61.86,41.74,58.12,56.75,21.15,42.37
11055,16.56,53.33,25.81,47.62,48.75,23.71,64.41
26456,46.97,72.18,52.07,71.35,70.9,19.11,29.41
21112,36.78,63.27,44.25,64.35,64.6,23.69,39.29
8217,65.7,78.72,62.5,82.19,81.77,12.25,19.18
23497,39.1,63.74,45.1,67.31,63.98,20.34,38.89
16577,32.47,63.45,39.08,65.91,58.74,19.53,37.08
25506,69.19,84.03,68.89,86.81,86.62,6.32,14.29
5319,30.4,62.65,40.38,66.04,62.5,20.31,35.19
19098,27.46,56.0,37.29,60.0,57.83,27.41,43.33
19963,41.17,66.02,50.39,69.77,66.65,21.31,33.33
24048,47.31,73.5,53.9,71.33,70.62,15.7,32.39
17168,49.14,67.8,50.3,68.64,66.82,18.89,33.33
16942,58.26,77.78,64.62,80.2,80.2,10.26,20.41
4839,43.5,75.0,53.03,73.13,72.28,14.77,26.87
11254,22.51,61.36,32.32,59.41,55.26,18.57,41.18
7424,48.46,71.94,55.43,72.04,70.77,16.29,31.18
18838,49.2,69.92,50.59,72.09,68.87,12.61,30.95
14748,20.8,61.54,33.04,54.7,56.95,25.99,63.46
13954,22.68,65.17,34.23,58.41,55.47,26.96,42.86
3174,25.27,66.09,40.0,57.75,61.58,20.77,61.9
21972,70.48,80.95,75.56,85.71,86.27,8.69,15.56
17546,31.8,61.26,40.31,62.6,59.64,19.88,40.3
13269,40.38,66.67,44.0,66.67,64.8,20.14,33.33
11643,21.7,66.0,36.22,54.26,57.76,26.33,67.86
15636,46.71,67.18,49.48,71.43,67.69,15.11,29.59
4968,37.6,57.94,46.4,62.99,61.18,19.26,38.46
20602,61.71,80.29,53.81,79.11,78.15,14.29,23.01
6585,41.96,68.57,47.69,71.21,68.97,12.32,29.85
24028,36.46,61.18,40.91,60.0,58.48,24.89,40.0
21456,48.07,72.97,54.55,76.79,77.25,12.15,25.45
17474,25.21,52.17,31.75,60.94,58.47,21.54,40.0
14287,34.89,61.65,41.38,64.77,64.44,19.61,37.93
17420,32.35,64.08,43.1,64.41,62.86,22.64,39.66
26382,15.75,58.23,28.57,56.3,52.37,25.0,44.93
13788,19.64,48.94,33.03,52.25,51.52,29.35,55.56
12578,57.18,75.0,60.5,74.38,75.74,15.88,28.81
15948,47.33,72.39,51.71,71.5,67.29,17.32,32.04
1238,43.79,72.5,50.0,71.93,72.04,15.48,30.36
12727,18.09,50.0,27.35,47.06,46.26,29.17,64.91
21511,44.83,66.67,36.22,71.32,69.88,20.91,30.77
19839,36.37,65.45,42.76,69.39,67.71,15.51,33.33
17277,8.82,43.18,17.7,38.26,32.88,38.13,66.07
19037,28.23,60.53,40.0,62.07,59.42,24.66,38.64
25048,33.87,63.16,37.84,63.72,61.85,18.29,37.5
25490,39.47,57.83,44.64,64.91,62.92,23.16,36.21
7150,43.31,72.73,51.43,74.77,72.94,14.72,27.78
24801,31.1,51.85,32.73,55.36,52.22,22.78,46.43
13026,43.41,69.31,51.79,71.93,72.25,19.02,30.36
13005,49.64,70.89,57.14,75.27,73.99,17.62,25.53
23596,26.95,58.41,32.86,57.75,52.38,27.65,47.83
17290,42.06,72.73,51.55,74.75,74.07,10.68,26.53
3232,16.94,49.41,23.16,47.42,38.49,29.27,56.0
11620,42.68,69.06,48.98,71.72,70.79,16.7,28.28
13168,22.54,61.4,36.36,60.69,54.86,22.47,41.89
6198,58.31,70.73,61.68,73.39,73.36,14.84,27.78
2301,52.52,76.52,59.7,76.47,76.47,13.75,24.64
24210,54.98,74.34,57.35,73.91,72.53,12.07,29.41
2204,40.77,67.57,48.94,70.83,69.63,21.22,29.17
4392,34.12,61.9,43.42,64.94,64.33,20.27,38.16
2083,12.71,47.5,23.53,46.15,45.27,26.14,66.67
6546,46.82,67.37,52.54,70.0,66.22,13.49,31.67
19174,29.76,56.91,37.5,58.9,55.0,23.74,43.06
