ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
15355,0.52,11.43,0.0,11.11,6.48,53.25,129.73
23748,0.57,18.42,0.0,17.65,9.57,40.46,102.17
2113,1.01,18.6,2.0,15.69,10.95,43.46,97.92
6803,1.29,16.67,4.4,15.05,12.86,53.71,95.45
7819,1.14,22.76,4.14,24.49,18.09,44.17,87.14
5832,0.66,9.26,1.47,8.7,6.73,59.08,112.9
24853,0.58,18.82,0.0,16.16,8.57,49.41,97.83
8082,1.32,26.09,5.67,27.97,21.17,47.19,81.43
24093,7.33,32.18,14.29,28.0,30.1,37.4,104.76
20960,1.56,16.67,4.12,17.35,14.28,44.21,96.7
14825,1.13,25.0,3.12,24.62,15.03,43.97,85.48
17987,0.49,9.2,0.0,8.16,4.37,44.2,108.89
1577,1.87,14.14,4.88,11.2,10.63,39.94,100.0
16821,1.05,27.52,4.05,22.67,16.08,42.39,95.59
18244,0.78,13.22,1.52,10.45,8.24,49.73,100.0
26311,11.91,27.96,10.53,31.03,28.68,37.82,78.18
7267,10.26,41.3,16.95,40.0,37.04,26.76,77.78
11833,1.63,24.54,3.85,20.95,15.45,48.99,85.44
25908,3.63,26.83,8.42,24.74,21.61,41.44,80.85
16444,2.01,22.22,5.19,21.79,17.65,44.84,89.19
20409,6.42,32.94,9.9,29.13,26.68,43.4,87.23
4593,2.01,30.99,10.53,28.21,24.27,26.18,86.11
4309,0.54,8.11,0.0,7.23,3.88,59.22,110.53
7324,8.92,36.54,13.53,34.07,32.34,27.37,82.26
23788,1.19,17.72,4.3,14.74,13.28,60.17,109.52
13493,0.97,29.06,3.37,22.22,13.88,41.09,80.43
16360,1.37,25.29,6.0,21.57,19.23,53.03,102.22
24946,0.51,17.39,0.0,16.07,8.79,37.46,108.0
26292,2.37,19.05,4.44,17.39,14.48,41.3,95.35
18851,1.13,25.86,7.45,18.4,17.54,42.12,97.33
13784,0.46,11.32,0.0,11.97,6.47,52.04,107.55
25546,1.08,21.57,3.31,17.89,13.61,48.68,93.1
17133,0.93,8.89,3.67,7.21,7.12,61.15,105.77
20872,0.98,12.5,2.3,11.24,9.28,54.78,115.38
15466,1.41,33.06,6.58,31.17,24.93,37.1,77.03
6718,5.85,24.76,11.27,20.83,20.15,42.01,91.18
19156,2.16,22.45,3.67,19.82,14.93,38.3,88.68
5485,0.95,16.82,3.08,15.15,12.16,41.21,103.33
7759,1.04,16.0,2.27,13.33,10.2,43.54,104.88
4302,3.83,34.15,10.62,36.52,30.94,22.19,74.55
7141,0.57,12.82,0.0,11.36,6.13,52.79,107.5
20081,12.39,27.52,16.3,29.2,29.41,36.74,84.38
17662,17.54,50.96,25.24,46.15,46.74,29.74,64.95
12736,0.93,14.81,1.89,14.81,10.64,51.22,104.08
23007,0.6,15.79,0.0,15.22,8.18,47.9,102.38
14999,0.92,16.39,2.82,15.28,11.61,46.06,98.53
11815,1.85,25.81,3.36,21.49,17.13,45.82,111.76
4614,0.56,12.9,0.0,11.49,6.39,54.72,115.79
20392,1.14,17.14,3.51,17.24,13.19,56.19,92.86
23095,21.11,30.77,21.18,34.88,28.54,45.35,72.62
24746,1.18,15.91,4.12,14.14,14.0,61.13,109.09
20587,0.51,14.58,0.0,14.88,7.59,53.42,93.22
14947,11.41,28.92,12.9,27.37,26.34,42.17,82.22
6159,1.37,22.47,5.83,22.86,19.69,46.62,100.0
7969,1.13,24.44,3.12,23.08,15.03,42.6,87.1
