Index,CER,WER,BLEU,BLEU-1,BLEU-2,BLEU-3,BLEU-4,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,TER,chrF,Jaccard,Cosine_Sim,Levenshtein_Sim,Precision,Recall,F1-Score,Length_Ratio
302,62.93333333333333,88.88888888888889,0.8971524578228732,17.857142857142858,6.559669191104822,1.8096038346920889,0.8971524578228732,10.94984283176165,0.0,0.0,0.0,88.88888888888889,28.784780232333283,10.833333333333334,22.422253919312194,5.895196506550218,20.0,19.11764705882353,19.54887218045113,103.7037037037037
303,38.13559322033898,81.48148148148148,1.8505843820061523,29.09090909090909,17.978662999019786,4.065639261426758,1.8505843820061523,23.336414048059147,0.0,0.0,0.0,81.48148148148148,48.91137072564623,16.216216216216218,39.8087872852346,38.79598662207358,27.27272727272727,28.57142857142857,27.906976744186043,101.85185185185186
304,5.9459459459459465,14.634146341463413,64.52555579204076,85.33961730247911,78.67076257270341,71.71118736588035,64.52555579204076,85.35901402125643,0.0,0.0,0.0,14.634146341463413,85.86167414544315,74.4186046511628,88.17714069196475,93.66515837104072,86.48648648648648,84.21052631578947,85.33333333333333,97.5609756097561
305,12.77533039647577,19.565217391304348,65.09814366203737,81.25,74.376843799781,69.82339758044506,65.09814366203737,84.1715264792188,0.0,0.0,0.0,19.565217391304348,79.7972598353229,71.69811320754717,82.06567882510717,58.82352941176471,82.6086956521739,84.44444444444444,83.51648351648352,104.34782608695652
306,26.256983240223462,32.432432432432435,60.580039681130074,68.42105263157895,65.21656667588415,63.12898066631211,60.580039681130074,70.02703392398604,0.0,0.0,0.0,32.432432432432435,69.28392817881998,55.81395348837209,74.83832703767803,68.50574712643677,72.72727272727273,70.58823529411765,71.64179104477614,102.7027027027027
307,10.43956043956044,12.82051282051282,76.71043840794147,87.5,83.39741126155059,80.20367336080938,76.71043840794147,89.28858499921708,0.0,0.0,0.0,12.82051282051282,86.02626178254776,78.94736842105263,91.12931795128763,91.60997732426304,88.23529411764706,88.23529411764706,88.23529411764706,102.56410256410255
308,2.2058823529411766,5.172413793103448,89.86344478141167,94.91525423728814,93.13050237922785,91.3738834746464,89.86344478141167,96.37813279356494,0.0,0.0,0.0,5.172413793103448,96.40379275538935,89.79591836734694,97.41063399403721,98.33080424886191,93.61702127659575,95.65217391304348,94.62365591397851,101.72413793103448
309,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99974373693058,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
310,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99993578943042,0.0,0.0,0.0,0.0,100.0,100.0,99.99999999999999,100.0,100.0,100.0,100.0,100.0
311,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99969947407963,0.0,0.0,0.0,0.0,100.0,100.0,99.99999999999999,100.0,100.0,100.0,100.0,100.0
312,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99971528790087,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
313,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99964440145654,0.0,0.0,0.0,0.0,100.0,100.0,99.99999999999999,100.0,100.0,100.0,100.0,100.0
314,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99980926513672,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
315,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99951841114203,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
316,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99954788773148,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
317,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99987147091258,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
318,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99986030046576,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
319,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99977971724505,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
320,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99927453171021,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
321,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99993364925136,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
322,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99908878845312,0.0,0.0,0.0,0.0,100.0,100.0,99.99999999999997,100.0,100.0,100.0,100.0,100.0
323,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99976851851852,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
324,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99954788773148,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
325,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.9997902050955,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
326,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99921875,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
327,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99983375614687,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
328,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99927453171021,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
329,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99989858814415,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
330,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99951841114203,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
331,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.9996824671036,0.0,0.0,0.0,0.0,100.0,100.0,99.99999999999997,100.0,100.0,100.0,100.0,100.0
332,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99957500701238,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
333,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99971528790087,0.0,0.0,0.0,0.0,100.0,100.0,99.99999999999997,100.0,100.0,100.0,100.0,100.0
334,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99981793354574,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
335,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.9997902050955,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
336,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99927453171021,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
337,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99966415228678,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
338,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99957500701238,0.0,0.0,0.0,0.0,100.0,100.0,99.99999999999997,100.0,100.0,100.0,100.0,100.0
339,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99951841114203,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
340,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99937112455507,0.0,0.0,0.0,0.0,100.0,100.0,99.99999999999999,100.0,100.0,100.0,100.0,100.0
